EnsemblID	GeneName	baseMean	log2FoldChange	FC	lfcSE	stat	pvalue	padj
ENSMUSG00000000001.4	Gnai3	7244.12003021185	0.32034058534531	1.24862528428803	0.126466219275257	2.53301306215283	0.0113086738712451	0.112080167605908
ENSMUSG00000000028.15	Cdc45	4012.49995386349	0.0692417018267528	1.04916508466105	0.135045424443401	0.512728973322402	0.608140919615961	0.830716083132664
ENSMUSG00000000031.16	H19	3572.53405569491	1.70140314276691	3.25217105878545	1.04727047970504	1.62460718194415	0.104246285858874	0.366032467643032
ENSMUSG00000000037.17	Scml2	1162.2769239881	1.11436456388916	2.16499630677561	0.374019630597746	2.97942801052505	0.00288787079656852	0.0489008352165484
ENSMUSG00000000056.7	Narf	926.619098145241	0.442430899269444	1.35889209323196	0.165323140355227	2.67615833039949	0.00744714545699391	0.0886272569306772
ENSMUSG00000000078.7	Klf6	2962.81637725328	0.973822683544569	1.9640377828762	0.204256437631828	4.7676474476652	1.86389576805916e-06	0.000194294609921514
ENSMUSG00000000085.16	Scmh1	2213.92861967148	0.217648386883644	1.16283660089119	0.215298327081964	1.01091536489638	0.312056939435096	0.619645081845048
ENSMUSG00000000088.7	Cox5a	2747.19258531953	0.24630103024474	1.18616197609144	0.179116339538543	1.37508968126127	0.169103643025925	0.463709952461761
ENSMUSG00000000120.6	Ngfr	1753.35989809561	-0.42119669318102	-1.33903780536501	0.15899208963262	-2.64916760421397	0.00806903037461468	0.0927800792390128
ENSMUSG00000000125.5	Wnt3	279.833262650716	1.42763463106603	2.69005306286996	0.668865921254308	2.13441077755736	0.0328091701275248	0.206345392612049
ENSMUSG00000000126.11	Wnt9a	136.659770607998	1.36900354131477	2.58292104077008	0.481020025570173	2.84604271868314	0.00442662560543844	0.0632586538014924
ENSMUSG00000000127.15	Fer	4314.70796094968	-0.0645697559771338	-1.04577302031134	0.208157411968881	-0.310196765834054	0.756411329808745	0.905279189441327
ENSMUSG00000000131.15	Xpo6	11256.4922315115	-0.0257293959178051	-1.01799423824788	0.192424657202203	-0.133711533084704	0.893630684980985	0.963667572210347
ENSMUSG00000000134.17	Tfe3	5743.93197028201	-0.233142668341881	-1.17539255742953	0.139628438005347	-1.66973627774131	0.0949715527940972	0.350901627967261
ENSMUSG00000000142.15	Axin2	591.634532669445	0.995024507617657	1.99311438317169	0.341692853980779	2.91204365565582	0.00359072447459207	0.0562218419535947
ENSMUSG00000000148.17	Brat1	582.508914689548	0.39523653758455	1.31515836979316	0.267177161854112	1.47930509794233	0.139058790981937	0.420638164757779
ENSMUSG00000000149.10	Gna12	2646.32303055954	0.53181497567942	1.44574686694106	0.243780977759977	2.18152778188886	0.0291444018907067	0.193240536015685
ENSMUSG00000000154.16	Slc22a18	182.902331123966	-1.09494991513542	-2.13605665907531	0.324103961308514	-3.37839102834395	0.000729113231597715	0.0190008976560695
ENSMUSG00000000167.14	Pih1d2	122.318071661396	-0.558255843207855	-1.47248796561154	0.34238511509653	-1.6304909839625	0.102997769202381	0.364171568856529
ENSMUSG00000000168.9	Dlat	3441.12682994154	0.13956476121159	1.10157273827876	0.138789923079012	1.00558281260908	0.314616295094367	0.621361759079511
ENSMUSG00000000171.5	Sdhd	3166.67222956922	0.106159144451184	1.07635885194814	0.186088662926927	0.570476152504094	0.568354792144426	0.804715446677927
ENSMUSG00000000184.12	Ccnd2	1156.49625423238	-0.702515439150012	-1.6273397005218	0.268021150727254	-2.62111940510588	0.00876415596266308	0.0966358322124695
ENSMUSG00000000194.13	Gpr107	4743.77575575476	-0.169802574597767	-1.12490453675067	0.16035784622963	-1.05889782502199	0.289646314922042	0.597085769526531
ENSMUSG00000000197.8	Nalcn	955.549746752036	-0.655207663630039	-1.57484262197024	0.347084043628651	-1.88774930930288	0.0590596132416902	0.278796266651463
ENSMUSG00000000223.13	Drp2	272.78240586365	0.0522437521391302	1.03687627280066	0.514609550674533	0.101521147578102	0.919136770944977	0.972618913740753
ENSMUSG00000000244.17	Tspan32	190.583342803566	1.10005929627195	2.14363502889904	0.457017241074115	2.40704112975369	0.0160823585246327	0.139786224479628
ENSMUSG00000000253.13	Gmpr	347.295216984702	0.392925784957426	1.31305357765355	0.297859655619538	1.31916416857514	0.187114234406425	0.487106804340355
ENSMUSG00000000266.11	Mid2	142.754884689883	0.174642191643827	1.12868444071282	0.644860084094323	0.270821835544534	0.786528064922206	0.918579229199812
ENSMUSG00000000275.16	Trim25	7800.00167368173	-0.29250097800796	-1.2247616188673	0.194277660162055	-1.50558215372767	0.132174472618133	0.410578870296779
ENSMUSG00000000276.11	Dgke	4241.25271492874	0.063794474148791	1.04521118916338	0.245935010331317	0.259395659295717	0.795329978512136	0.922972078980317
ENSMUSG00000000278.10	Scpep1	5693.10419334283	-0.215870448451597	-1.16140443511009	0.123542712182583	-1.74733454234487	0.080579324630763	0.32448079819807
ENSMUSG00000000282.12	Mnt	1642.192857185	-0.264999355904418	-1.20163551305291	0.134556635448704	-1.96942614550913	0.0489041758192595	0.253007242587637
ENSMUSG00000000295.13	Hddc2	896.812025195621	-0.00771677608580973	-1.00536319228661	0.222025081022393	-0.0347563259532441	0.97227404641282	0.991457867564972
ENSMUSG00000000296.8	Tpd52l1	1063.46398863365	0.1082795639361	1.07794200728121	0.191545565839581	0.565294025270123	0.571873791893666	0.806815223003754
ENSMUSG00000000301.16	Pemt	422.004138742744	0.162106966247198	1.11892005844479	0.268068803096831	0.604721490805634	0.545364066203777	0.792656580766303
ENSMUSG00000000303.12	Cdh1	21719.6441102003	0.00673052479521483	1.00467614348016	0.118806587530667	0.0566511077803453	0.95482312176188	0.985395108785768
ENSMUSG00000000305.12	Cdh4	9503.90429820501	-0.992166018254537	-1.98916922799447	0.259872790006297	-3.81789112369361	0.000134597297628752	0.00551061582325181
ENSMUSG00000000308.14	Ckmt1	534.803008507223	-0.353982562254032	-1.27808391500597	0.265278767992805	-1.33437954696635	0.182079499609997	0.480951265307208
ENSMUSG00000000317.11	Bcl6b	281.219500431761	-0.0802038998822474	-1.05716744225684	0.326179379452642	-0.245888933925979	0.80576821034194	0.926265562990161
ENSMUSG00000000320.10	Alox12	85.936845907652	-1.00469816592011	-2.00652365736926	0.409961043230614	-2.45071619001354	0.0142572317572597	0.129593563616699
ENSMUSG00000000325.16	Arvcf	1677.10423282681	0.159630192433875	1.11700077936548	0.199674428023416	0.799452358592234	0.424028160845997	0.705304775607661
ENSMUSG00000000326.13	Comt	777.692255806326	0.271377326925115	1.20695955037895	0.246439148165372	1.10119406330283	0.27081220495858	0.579141553737974
ENSMUSG00000000339.14	Rtca	2133.57742245879	0.218681711416743	1.16366977628343	0.12737354479207	1.7168534625752	0.0860059497252974	0.335398102696318
ENSMUSG00000000340.10	Dbt	2495.65155474971	-0.0575519023806502	-1.04069830908173	0.171110058483562	-0.336344355736276	0.736611205191649	0.895361519509333
ENSMUSG00000000346.9	Dazap2	1040.28863471056	0.143934555643422	1.10491436190661	0.244341105653442	0.58907221221946	0.555812833112897	0.797908872194372
ENSMUSG00000000355.13	Mcts1	2117.48297273295	-0.29817610176801	-1.22958894718585	0.208943714544554	-1.42706423314987	0.153561380803545	0.441720228566518
ENSMUSG00000000365.9	Rnf17	12410.4154578028	-0.493251016441221	-1.40761326653665	0.113716628160285	-4.33754521586744	1.44082899755003e-05	0.000978039401375185
ENSMUSG00000000374.8	Trappc10	2040.69088062125	-0.0332102436365656	-1.02328658220161	0.1629404442648	-0.203818295613547	0.838495495109551	0.941813495681248
ENSMUSG00000000378.15	Ccm2	1891.80394956537	0.356607210424988	1.28041120785101	0.193978099211732	1.83838903398957	0.0660050998538233	0.296679803563148
ENSMUSG00000000384.15	Tbrg4	6178.92928186671	0.202222240573275	1.15046910420514	0.128708758577292	1.57116145636535	0.116145150466669	0.386411290106701
ENSMUSG00000000399.10	Ndufa9	3057.65437269905	0.0614375611806826	1.04350503466773	0.154605499503946	0.397382766963698	0.691085221530796	0.875758994469741
ENSMUSG00000000402.2	Egfl6	976.901280289899	1.8702165184781	3.65587443035741	0.342377124238846	5.46244589978336	4.696186757593e-08	8.5215497485311e-06
ENSMUSG00000000409.14	Lck	689.512079993613	0.0356617724020694	1.02502690086699	0.387184724300164	0.0921053186344787	0.926614362758487	0.975849907842637
ENSMUSG00000000416.16	Cttnbp2	337.026919356356	0.225497406844767	1.16918028455821	0.508286687747564	0.443642165495309	0.657301315366247	0.858463977664819
ENSMUSG00000000420.15	Galnt1	5564.45649561284	0.0688795433105238	1.04890174669112	0.16403415996371	0.419909751272311	0.67455138392888	0.866885233753026
ENSMUSG00000000439.9	Mkrn2	1343.95147597019	0.16835144607838	1.12377362528142	0.155905527288452	1.07982987522245	0.280217944891156	0.588209562126565
ENSMUSG00000000441.17	Raf1	8187.12483076994	-0.0516351249732729	-1.03643893992456	0.109572455816949	-0.471241833436078	0.637468047957241	0.846691759260995
ENSMUSG00000000486.13	Septin1	5341.5895576723	0.811041919363293	1.75447807534611	0.298771914671944	2.71458554012291	0.00663587604555311	0.0821022686655617
ENSMUSG00000000489.7	Pdgfb	268.013548820848	1.29022524294281	2.44566235830905	0.466843678008358	2.76372007102495	0.00571465416650834	0.0748609509263277
ENSMUSG00000000530.16	Acvrl1	74.0625556941932	-1.40682783324985	-2.65153507574649	0.515948849370617	-2.72668082304278	0.00639748889618059	0.0801622265951086
ENSMUSG00000000531.5	Grasp	885.411596883249	-0.655872431576607	-1.57556844835824	0.201338228668781	-3.25756532136565	0.00112372392150266	0.0260924078961233
ENSMUSG00000000532.11	Acvr1b	1873.2433190766	-0.384590151540695	-1.30548886420365	0.206806153762705	-1.85966493038686	0.0629329466486069	0.288646575963462
ENSMUSG00000000538.18	Tom1l2	1841.78860904286	0.0997504784128711	1.07158810978854	0.30858664746628	0.323249496476581	0.746506298449033	0.900389756655497
ENSMUSG00000000544.14	Gpa33	3092.2020883205	0.763036536195238	1.69705878081455	0.615168296982253	1.24037038309412	0.214838430322062	0.519614159761999
ENSMUSG00000000552.10	Zfp385a	610.584897311629	-0.476462601842889	-1.3913280311429	0.267690808074004	-1.77989900090693	0.0750924912452046	0.314877959915508
ENSMUSG00000000555.8	Itga5	2699.16630536194	-0.503468346406496	-1.4176175272356	0.195468914195548	-2.57569521209303	0.0100038785257527	0.103693234535623
ENSMUSG00000000563.17	Atp5pb	11493.9296279116	0.143682946849685	1.10472167951642	0.123728230500382	1.16127860447532	0.245528617530556	0.554088687312162
ENSMUSG00000000568.15	Hnrnpd	11965.328236061	-0.462544057222148	-1.3779695969107	0.172873168240788	-2.67562665698293	0.00745896835101699	0.0886272569306772
ENSMUSG00000000579.14	Dynlt1c	179.750257549458	0.314695276209344	1.24374892285	0.316858641794533	0.993172458314734	0.320625917735775	0.626195766227115
ENSMUSG00000000581.8	C1d	1242.44181106445	0.422249398774709	1.3400152309165	0.146769099268979	2.87696389006836	0.00401521539823201	0.0595516003261495
ENSMUSG00000000594.7	Gm2a	1097.34544054842	0.248548647808561	1.18801137339625	0.165501460936595	1.50179126155135	0.133151025807468	0.411232228909722
ENSMUSG00000000600.15	Krit1	3047.77479938748	0.0711517627712253	1.05055505022012	0.123720562977564	0.57510054156582	0.56522330170207	0.803316814121831
ENSMUSG00000000605.9	Clcn4	699.78938027595	0.558576736853451	1.47281552242118	0.182576061650189	3.05941935544468	0.00221766484756869	0.0412597948475501
ENSMUSG00000000627.15	Sema4f	86.3424835573732	-0.522055680912647	-1.4359999320684	0.568437132281038	-0.918405310395065	0.358406711574619	0.657005781920831
ENSMUSG00000000628.10	Hk2	23057.6973968924	-0.494578333884758	-1.40890890374239	0.195729518805808	-2.52684590910098	0.0115091987248557	0.113336434672264
ENSMUSG00000000631.20	Myo18a	5866.86080095701	-0.195869731138913	-1.14541446754525	0.255838948266103	-0.765597781207203	0.443915665100605	0.720375816288182
ENSMUSG00000000632.13	Sez6	79.9188326862862	-0.198966621170451	-1.14787585578508	0.402037386765504	-0.494895817454166	0.620673663234703	0.838402858397542
ENSMUSG00000000693.10	Loxl3	77.209687682352	0.112202842354647	1.08087736228784	0.424612367686649	0.264247701888536	0.791589056131332	0.920692512733757
ENSMUSG00000000708.14	Kat2b	5969.31792542361	-0.417197413062277	-1.33533101256007	0.141535204149293	-2.9476582562612	0.00320190815190033	0.0521922670738324
ENSMUSG00000000711.3	Rab5b	2202.35105226883	0.0149944995279588	1.01044759400985	0.154086678100286	0.0973121084367835	0.922478540497052	0.974036608349546
ENSMUSG00000000730.13	Dnmt3l	10862.2401282889	-0.425741396449789	-1.34326262388256	0.236907530539762	-1.79707835998203	0.0723231806306406	0.309013403752662
ENSMUSG00000000731.15	Aire	770.06691907714	-0.424889844631995	-1.34246999607024	0.179667057553679	-2.36487339647699	0.0180362354258023	0.148098652675107
ENSMUSG00000000732.9	Icosl	876.355061812205	-0.556028125245125	-1.47021599787404	0.3420798731988	-1.62543361597304	0.104070197987475	0.365894470614578
ENSMUSG00000000739.14	Sult5a1	86.608849141526	-0.506429190179781	-1.42052989191627	0.386247811128332	-1.31115096471451	0.189806765156529	0.490726444022985
ENSMUSG00000000743.9	Chmp1a	1931.45024579124	0.399970434664864	1.31948087020454	0.189558457623147	2.11001102076926	0.0348574066142006	0.211795850523158
