EnsemblID	GeneName	baseMean	log2FoldChange	FC	lfcSE	stat	pvalue	padj
ENSMUSG00000000001.4	Gnai3	696.062603182266	0.401379924010232	1.3207706112554	0.171512639870249	2.34023524046904	0.0192715970265865	0.23375923247669
ENSMUSG00000000028.15	Cdc45	609.102824001611	-0.0394656494990429	-1.02773310072583	0.213645349903269	-0.184725057282602	0.853444691529494	0.965006981606229
ENSMUSG00000000031.16	H19	173.527213328824	1.47097706229397	2.77209569682919	0.863747755621923	1.70301694299029	0.0885648977306641	0.474056954695401
ENSMUSG00000000037.17	Scml2	159.731710164172	1.447903199075	2.72811261465907	0.47298556312092	3.06119956288145	0.00220452107689866	0.0648881791998311
ENSMUSG00000000056.7	Narf	111.216412812978	0.363063956432488	1.28615449896596	0.336047931038389	1.08039336921557	0.279967047322004	0.719662590994983
ENSMUSG00000000078.7	Klf6	2057.50584099869	0.960544169120657	1.94604378328473	0.158260061331034	6.06940349347823	1.28386213179119e-09	9.07305368536837e-07
ENSMUSG00000000085.16	Scmh1	251.938908665015	0.328323623420079	1.25555360379945	0.240413264647484	1.36566351237523	0.172044601778284	0.60915289358763
ENSMUSG00000000088.7	Cox5a	224.920474580083	0.015377550656648	1.01071591438826	0.244243891032914	0.0629598168929258	0.94979850228097	0.98926641729726
ENSMUSG00000000120.6	Ngfr	335.704428760896	-0.444195877674052	-1.36055556529469	0.202683171458098	-2.19157749742377	0.0284100282520578	0.278814816709603
ENSMUSG00000000125.5	Wnt3	42.9638060053019	2.12002124460297	4.34700346202642	1.444185082323	1.46797060193481	0.142112208564107	0.562766490205801
ENSMUSG00000000126.11	Wnt9a	27.6177429352688	2.07707554791457	4.21951022061653	0.654874720871039	3.17171434736691	0.00151541987651011	0.0522139028704462
ENSMUSG00000000127.15	Fer	294.870733231596	-0.216905937919803	-1.16223832842712	0.299226923330553	-0.724887772482255	0.468520882822929	0.830717729421458
ENSMUSG00000000131.15	Xpo6	2177.98667025527	-0.0201835748326752	-1.01408850864196	0.21343803410298	-0.0945640964015672	0.924661068915791	0.984754451530721
ENSMUSG00000000134.17	Tfe3	1804.61193739594	-0.316138316394711	-1.24499359170181	0.137612891355767	-2.29730160655812	0.0216015702200281	0.247420254043661
ENSMUSG00000000142.15	Axin2	256.003286211471	1.15982706382716	2.23430643328648	0.327258048496313	3.54407498656288	0.000393993170048867	0.0217527322869949
ENSMUSG00000000148.17	Brat1	222.212771582614	0.336612222850168	1.26278779573963	0.251816463819424	1.33673635847555	0.181308709400053	0.621240557250994
ENSMUSG00000000149.10	Gna12	216.277784745439	0.783057428261584	1.72077375738863	0.277674300923771	2.82005726009392	0.0048015080775945	0.105466175814754
ENSMUSG00000000167.14	Pih1d2	44.5481677570785	-0.717520019339691	-1.64435297471161	0.460704463996027	-1.55744099615644	0.119365819134686	0.529555001736923
ENSMUSG00000000168.9	Dlat	417.567613729382	0.0746098987443793	1.05307624817879	0.208514428724025	0.357816479180573	0.720480657394984	0.928308487027237
ENSMUSG00000000171.5	Sdhd	357.894391762688	-0.0215244604623292	-1.01503147217554	0.213064057141516	-0.101023423430038	0.919531866087577	0.98256923033626
ENSMUSG00000000184.12	Ccnd2	161.500731854069	-0.642270933089089	-1.56078404261774	0.369713880531119	-1.73721076462269	0.0823499755451452	0.457341671652292
ENSMUSG00000000194.13	Gpr107	865.98396467206	-0.189528223636349	-1.14039073519276	0.170349259025944	-1.11258613462759	0.265886218084225	0.707334643277859
ENSMUSG00000000223.13	Drp2	59.9193474793896	-0.814128990531799	-1.7582363176915	0.647569657550312	-1.25720682097979	0.208678754016824	0.655653566733901
ENSMUSG00000000244.17	Tspan32	72.6586747134568	1.36209601779453	2.57058375306841	0.475358053100406	2.86541062870524	0.00416468810895347	0.0964978716917185
ENSMUSG00000000253.13	Gmpr	32.0155775245656	0.377721877942204	1.29928856208493	0.531945593189676	0.710076148346847	0.477656916300284	0.835028182435154
ENSMUSG00000000275.16	Trim25	1744.25544886252	-0.260602138013623	-1.19797860093862	0.212969448007926	-1.22365973359674	0.221080615633655	0.66736777797125
ENSMUSG00000000276.11	Dgke	1495.24220413236	0.0892926161054682	1.06384842716355	0.255190711592503	0.349905431699464	0.726409670507013	0.929904382116304
ENSMUSG00000000278.10	Scpep1	638.442631636481	-0.330992000304854	-1.25787799692578	0.200414200570587	-1.65153965818045	0.098628429796951	0.495190093754595
ENSMUSG00000000282.12	Mnt	527.204204032377	-0.326328674500711	-1.2538186326199	0.175672442647641	-1.85759741017123	0.0632262065864574	0.408240842344901
ENSMUSG00000000295.13	Hddc2	116.793818316574	-0.107477978916723	-1.07734325138255	0.337558173206977	-0.318398390107478	0.750182759294726	0.936134447877022
ENSMUSG00000000296.8	Tpd52l1	51.1312179665567	0.772391015116051	1.70809831368875	0.481935666332402	1.60268489982087	0.10900423897384	0.515968698056031
ENSMUSG00000000303.12	Cdh1	2628.56898151589	-0.172219623189976	-1.12679074814364	0.142325406306944	-1.21004132472709	0.226263036147338	0.671534828099928
ENSMUSG00000000305.12	Cdh4	63.4816358703907	-1.61298059489905	-3.05883141239853	0.499511773733895	-3.22911426660051	0.00124174269134405	0.0455864706479399
ENSMUSG00000000308.14	Ckmt1	64.2320510414534	-0.299167691005899	-1.23043435542067	0.394928011091544	-0.757524618674241	0.44873562240107	0.820721295489001
ENSMUSG00000000317.11	Bcl6b	144.436270477109	-0.150192948937288	-1.10971787804519	0.275317199349516	-0.545526938717031	0.585391158127528	0.879795491290418
ENSMUSG00000000325.16	Arvcf	336.330911522314	0.12505002017186	1.09054554268628	0.226792731454205	0.551384602892841	0.581370053287168	0.87761090651441
ENSMUSG00000000326.13	Comt	109.938861194306	0.183575207522296	1.13569481735768	0.317580586456656	0.578042913675868	0.563235146799136	0.870790370253663
ENSMUSG00000000339.14	Rtca	211.536680286059	0.263566688186777	1.20044282169919	0.237812874566384	1.10829444649433	0.267734673105547	0.709574698982525
ENSMUSG00000000340.10	Dbt	308.035285893536	-0.0486884618146729	-1.03432420355585	0.225801390422167	-0.215625163882486	0.829279939242473	0.959634584229556
ENSMUSG00000000346.9	Dazap2	286.135689129559	0.146806286529148	1.10711591989458	0.228384173477517	0.642804115074113	0.520351212634074	0.852940599968053
ENSMUSG00000000355.13	Mcts1	234.79707922135	-0.167543962176597	-1.1231448193405	0.260177676107579	-0.64395979195125	0.519601507527631	0.852940599968053
ENSMUSG00000000365.9	Rnf17	836.85767596488	-0.567920861430595	-1.48238569178531	0.160446263968608	-3.53963281776204	0.000400684091579457	0.0220044051725928
ENSMUSG00000000374.8	Trappc10	444.129774724429	0.172480062598382	1.12699417797274	0.209780896817344	0.822191463641992	0.410967936356064	0.803183187563136
ENSMUSG00000000378.15	Ccm2	179.80123899116	0.580297868467767	1.49515791707305	0.259925226669428	2.23255693917616	0.025578176424833	0.265786334536958
ENSMUSG00000000384.15	Tbrg4	1735.14011567027	0.090752267615536	1.06492532403621	0.137949094142244	0.65786780391583	0.510623080610504	0.849375852812624
ENSMUSG00000000399.10	Ndufa9	199.726935541526	-0.0646302377519567	-1.04581686293391	0.239555305081962	-0.269792554708166	0.787319850988339	0.947703016019691
ENSMUSG00000000402.2	Egfl6	69.6794174711822	2.73352348870466	6.65077972178119	0.543114824465053	5.03304893472035	4.82739836432916e-07	0.000124055360875324
ENSMUSG00000000409.14	Lck	83.4827652093197	0.261159559763329	1.19844155972912	0.467470091764433	0.558665814913636	0.576389813886478	0.875977501883597
ENSMUSG00000000416.16	Cttnbp2	48.9240144568032	0.808223714788721	1.75105416953535	0.563099421914114	1.43531263456348	0.151198029002708	0.578631404736653
ENSMUSG00000000420.15	Galnt1	616.228873990707	0.0847963830811208	1.06053805018368	0.205421983965619	0.412791179620352	0.679759614318297	0.917532335195759
ENSMUSG00000000439.9	Mkrn2	278.679624275578	-0.0872470537499956	-1.06234109110594	0.222828358681809	-0.391543761602541	0.695395348150681	0.921827019287056
ENSMUSG00000000441.17	Raf1	1533.7811321557	-0.154258082360616	-1.11284917932388	0.154063205318134	-1.00126491618865	0.31669874964586	0.749000385828526
